timestamp,actual_t,actual_h,pred_t,pred_h,error_t,error_h,status,inference_time_us,free_heap,total_heap
2026-02-25 21:38:39,17.87,45.78,17.88,49.79,0.007,4.016,SEND & TRAIN,147877,318640,346772
2026-02-25 21:39:39,17.87,45.37,18.22,49.6,0.35,4.225,SEND & TRAIN,147418,318640,346772
2026-02-25 21:40:39,17.84,46.04,18.41,48.12,0.577,2.078,SEND & TRAIN,147926,318640,346772
2026-02-25 21:41:39,17.88,45.67,18.33,46.33,0.449,0.662,SKIP,87,318640,346772
2026-02-25 21:42:39,17.7,46.57,18.2,44.88,0.499,1.69,SKIP,87,318640,346772
2026-02-25 21:43:39,17.67,46.26,17.98,43.62,0.306,2.643,SKIP,87,318640,346772
2026-02-25 21:44:39,17.78,46.09,17.73,42.51,0.042,3.581,SEND & TRAIN,147827,318640,346772
2026-02-25 21:45:39,17.69,46.3,17.48,42.9,0.203,3.402,SEND & TRAIN,147418,318640,346772
2026-02-25 21:46:39,17.64,46.44,17.35,44.23,0.291,2.204,SKIP,87,318640,346772
2026-02-25 21:47:39,17.56,46.89,17.29,45.19,0.271,1.696,SKIP,87,318640,346772
2026-02-25 21:48:39,17.36,47.13,17.32,46.0,0.039,1.13,SKIP,87,318640,346772
2026-02-25 21:49:39,17.39,47.07,17.41,46.68,0.022,0.394,SKIP,86,318640,346772
2026-02-25 21:50:39,17.34,47.6,17.51,47.23,0.175,0.378,SKIP,87,318640,346772
2026-02-25 21:51:39,17.33,47.45,17.63,47.69,0.291,0.238,SKIP,86,318640,346772
2026-02-25 21:52:39,17.47,46.94,17.74,48.08,0.267,1.138,SKIP,87,318640,346772
2026-02-25 21:53:39,17.52,46.85,17.85,48.4,0.333,1.551,SKIP,87,318640,346772
2026-02-25 21:54:39,17.56,46.76,17.94,48.69,0.38,1.937,SKIP,87,318640,346772
2026-02-25 21:55:39,17.5,47.03,18.04,48.94,0.538,1.919,SEND & TRAIN,147827,318640,346772
2026-02-25 21:56:40,17.29,47.52,17.93,48.47,0.644,0.943,SEND & TRAIN,147582,318640,346772
2026-02-25 21:57:40,17.32,47.51,17.66,47.78,0.34,0.269,SKIP,87,318640,346772
2026-02-25 21:58:40,17.3,47.81,17.49,47.16,0.193,0.65,SKIP,87,318640,346772
2026-02-25 21:59:39,17.26,48.23,17.32,46.53,0.059,1.693,SKIP,87,318640,346772
2026-02-25 22:00:39,17.15,48.44,17.15,46.0,0.006,2.441,SKIP,87,318640,346772
2026-02-25 22:01:40,16.97,48.73,17.0,45.49,0.033,3.24,SEND & TRAIN,146992,318640,346772
2026-02-25 22:02:40,16.83,48.73,16.84,46.14,0.005,2.585,SKIP,86,318640,346772
2026-02-25 22:03:40,17.04,48.22,16.73,46.53,0.311,1.693,SKIP,86,318640,346772
2026-02-25 22:04:41,17.27,47.89,16.66,46.81,0.609,1.074,SEND & TRAIN,1056840,318640,346772
2026-02-25 22:05:41,17.4,47.37,16.84,47.45,0.558,0.076,SEND & TRAIN,147008,318640,346772
2026-02-25 22:06:41,17.08,48.35,17.15,47.96,0.07,0.387,SKIP,87,318640,346772
2026-02-25 22:07:41,16.87,48.67,17.37,48.46,0.502,0.211,SEND & TRAIN,147906,318640,346772
2026-02-25 22:08:41,17.12,47.85,17.4,49.08,0.288,1.232,SKIP,86,318640,346772
2026-02-25 22:09:41,16.82,48.62,17.51,49.62,0.681,1.003,SEND & TRAIN,147073,318640,346772
2026-02-25 22:10:41,17.2,47.85,17.37,49.71,0.168,1.857,SKIP,87,318640,346772
2026-02-25 22:11:41,17.42,46.93,17.36,49.84,0.058,2.915,SKIP,86,318640,346772
2026-02-25 22:12:41,17.64,46.98,17.36,49.88,0.28,2.905,SKIP,87,318640,346772
2026-02-25 22:13:41,17.65,47.0,17.36,49.91,0.288,2.911,SKIP,86,318640,346772
2026-02-25 22:14:41,17.56,47.18,17.36,49.94,0.199,2.757,SKIP,87,318640,346772
2026-02-25 22:15:41,17.37,47.15,17.37,49.96,0.005,2.814,SKIP,86,318640,346772
2026-02-25 22:16:41,17.44,47.32,17.37,49.98,0.069,2.663,SKIP,87,318640,346772
2026-02-25 22:17:41,17.42,47.23,17.37,50.0,0.046,2.774,SKIP,86,318640,346772
2026-02-25 22:18:41,17.44,46.55,17.37,50.02,0.07,3.466,SEND & TRAIN,147566,318640,346772
2026-02-25 22:19:41,17.33,46.22,17.4,48.7,0.077,2.485,SKIP,87,318640,346772
2026-02-25 22:20:41,17.29,45.54,17.38,47.75,0.094,2.205,SKIP,86,318640,346772
2026-02-25 22:21:41,17.28,45.44,17.28,46.95,0.006,1.511,SKIP,87,318640,346772
2026-02-25 22:22:41,17.24,45.88,17.14,46.18,0.097,0.301,SKIP,87,318640,346772
2026-02-25 22:23:41,17.25,44.82,16.99,45.59,0.255,0.771,SKIP,86,318640,346772
2026-02-25 22:24:41,17.18,45.22,16.84,45.03,0.342,0.195,SKIP,87,318640,346772
2026-02-25 22:25:41,17.16,45.8,16.68,44.49,0.483,1.311,SKIP,86,318640,346772
2026-02-25 22:26:42,17.17,45.98,16.52,43.97,0.65,2.007,SEND & TRAIN,208267,318640,346772
2026-02-25 22:27:43,17.16,46.16,16.56,44.16,0.592,2.008,SEND & TRAIN,1057185,318640,346772
2026-02-25 22:28:42,17.07,46.51,16.73,44.97,0.333,1.543,SKIP,87,318640,346772
2026-02-25 22:29:42,17.05,46.59,16.85,45.87,0.199,0.722,SKIP,86,318640,346772
2026-02-25 22:30:42,17.11,46.73,17.0,46.88,0.114,0.147,SKIP,87,318640,346772
2026-02-25 22:31:42,17.1,46.89,17.17,47.74,0.07,0.856,SKIP,86,318640,346772
2026-02-25 22:32:42,17.09,47.15,17.37,48.41,0.275,1.262,SKIP,86,318640,346772
2026-02-25 22:33:43,16.99,47.68,17.55,48.92,0.563,1.243,SEND & TRAIN,215267,318640,346772
2026-02-25 22:34:44,16.86,47.98,17.52,48.88,0.668,0.898,SEND & TRAIN,1057679,318640,346772
2026-02-25 22:35:44,16.77,48.45,17.33,48.59,0.56,0.138,SEND & TRAIN,233417,318640,346772
2026-02-25 22:36:44,16.73,48.52,17.04,48.27,0.315,0.252,SKIP,87,318640,346772
2026-02-25 22:37:44,16.81,48.51,16.86,47.91,0.052,0.599,SKIP,87,318640,346772
2026-02-25 22:38:44,16.8,48.59,16.7,47.49,0.106,1.094,SKIP,86,318640,346772
2026-02-25 22:39:44,16.78,48.74,16.53,47.1,0.251,1.644,SKIP,87,318640,346772
2026-02-25 22:40:44,16.8,48.66,16.37,46.71,0.426,1.95,SKIP,87,318640,346772
2026-02-25 22:41:45,16.84,48.56,16.22,46.37,0.618,2.192,SEND & TRAIN,945499,318640,346772
2026-02-25 22:42:45,16.9,48.37,16.3,46.92,0.597,1.455,SEND & TRAIN,193219,318640,346772
2026-02-25 22:43:45,16.64,48.93,16.53,47.95,0.111,0.987,SKIP,87,318640,346772
2026-02-25 22:44:45,16.44,49.66,16.7,48.86,0.264,0.796,SKIP,87,318640,346772
2026-02-25 22:45:46,16.34,49.27,16.91,49.75,0.568,0.485,SEND & TRAIN,1057334,318640,346772
2026-02-25 22:46:46,16.35,49.18,16.93,50.33,0.576,1.146,SEND & TRAIN,181123,318640,346772
2026-02-25 22:47:47,16.22,49.6,16.82,50.33,0.603,0.727,SEND & TRAIN,1057433,318640,346772
2026-02-25 22:48:47,16.15,50.07,16.58,49.98,0.426,0.086,SKIP,86,318640,346772
2026-02-25 22:49:47,16.17,50.55,16.43,49.6,0.256,0.949,SKIP,87,318640,346772
2026-02-25 22:50:47,16.1,50.56,16.29,49.19,0.189,1.37,SKIP,87,318640,346772
2026-02-25 22:51:47,16.1,50.73,16.15,48.82,0.051,1.909,SKIP,87,318640,346772
2026-02-25 22:52:47,16.07,52.74,16.01,48.52,0.053,4.228,SEND & TRAIN,284433,318640,346772
2026-02-25 22:53:48,16.08,52.99,15.91,49.93,0.166,3.065,SEND & TRAIN,1056857,318640,346772
2026-02-25 22:54:48,16.14,52.92,15.94,52.21,0.194,0.702,SKIP,87,318640,346772
2026-02-25 22:55:48,16.25,50.39,16.06,54.09,0.186,3.697,SEND & TRAIN,257105,318640,346772
2026-02-25 22:56:49,16.27,49.99,16.36,54.24,0.095,4.243,SEND & TRAIN,1057021,318640,346772
2026-02-25 22:57:49,16.29,49.78,16.6,52.69,0.309,2.904,SKIP,87,318640,346772
2026-02-25 22:58:49,16.24,50.5,16.71,51.34,0.469,0.847,SKIP,87,318640,346772
2026-02-25 22:59:50,16.11,52.7,16.7,50.18,0.594,2.529,SEND & TRAIN,1057251,318640,346772
2026-02-25 23:00:50,15.98,51.61,16.38,50.34,0.398,1.265,SKIP,87,318640,346772
2026-02-25 23:01:50,15.99,51.26,16.17,50.47,0.18,0.787,SKIP,87,318640,346772
2026-02-25 23:02:50,15.97,53.52,16.01,50.56,0.035,2.959,SKIP,87,318640,346772
2026-02-25 23:03:50,15.98,51.32,15.91,50.7,0.066,0.618,SKIP,86,318640,346772
2026-02-25 23:04:50,16.01,53.28,15.84,50.8,0.172,2.481,SKIP,87,318640,346772
2026-02-25 23:05:50,16.16,51.24,15.78,50.86,0.379,0.379,SKIP,87,318640,346772
2026-02-25 23:06:50,16.05,51.06,15.75,50.88,0.3,0.179,SKIP,86,318640,346772
2026-02-25 23:07:50,15.99,51.37,15.72,50.87,0.277,0.496,SKIP,87,318640,346772
2026-02-25 23:08:50,15.95,51.96,15.69,50.86,0.263,1.093,SKIP,87,318640,346772
2026-02-25 23:09:50,15.95,52.48,15.67,50.86,0.272,1.613,HEARTBEAT,146907,318640,346772
2026-02-25 23:10:50,15.97,52.07,15.76,51.5,0.209,0.565,SKIP,87,318640,346772
2026-02-25 23:11:50,16.04,50.6,15.83,52.0,0.211,1.408,SKIP,87,318640,346772
2026-02-25 23:12:50,16.2,54.03,15.91,52.45,0.284,1.581,SKIP,87,318640,346772
2026-02-25 23:13:50,16.07,50.61,16.01,52.85,0.065,2.238,SKIP,87,318640,346772
2026-02-25 23:14:50,16.02,50.65,16.09,53.1,0.068,2.454,SKIP,87,318640,346772
2026-02-25 23:15:50,16.03,50.62,16.17,53.26,0.143,2.646,SKIP,87,318640,346772
2026-02-25 23:16:50,15.95,50.89,16.24,53.36,0.29,2.464,SKIP,87,318640,346772
2026-02-25 23:17:50,15.79,51.31,16.28,53.39,0.496,2.076,SKIP,86,318640,346772
2026-02-25 23:18:51,15.69,51.69,16.32,53.39,0.624,1.705,SEND & TRAIN,147484,318640,346772
2026-02-25 23:19:51,15.67,51.77,16.09,52.69,0.422,0.92,SKIP,86,318640,346772
2026-02-25 23:20:50,15.63,51.79,15.95,52.15,0.322,0.357,SKIP,86,318640,346772
2026-02-25 23:21:51,15.77,51.63,15.81,51.64,0.043,0.012,SKIP,87,318640,346772
2026-02-25 23:22:51,15.9,52.05,15.67,51.19,0.224,0.857,SKIP,87,318640,346772
2026-02-25 23:23:51,16.01,51.92,15.54,50.92,0.467,0.999,SKIP,87,318640,346772
2026-02-25 23:24:51,15.91,52.8,15.42,50.73,0.498,2.068,SKIP,86,318640,346772
2026-02-25 23:25:51,15.93,52.36,15.3,50.65,0.63,1.714,SEND & TRAIN,147992,318640,346772
2026-02-25 23:26:51,15.89,53.33,15.46,51.3,0.425,2.027,SKIP,87,318640,346772
2026-02-25 23:27:51,15.87,52.71,15.57,51.85,0.294,0.854,SKIP,87,318640,346772
2026-02-25 23:28:51,16.03,52.78,15.68,52.43,0.346,0.346,SKIP,87,318640,346772
2026-02-25 23:29:51,16.08,53.35,15.8,52.98,0.278,0.365,SKIP,87,318640,346772
2026-02-25 23:30:51,16.02,55.6,15.91,53.33,0.104,2.274,SKIP,87,318640,346772
2026-02-25 23:31:51,15.98,55.09,16.02,53.57,0.041,1.527,SKIP,86,318640,346772
2026-02-25 23:32:51,15.92,55.55,16.11,53.7,0.193,1.851,SKIP,87,318640,346772
2026-02-25 23:33:51,15.87,54.38,16.19,53.74,0.311,0.638,SKIP,87,318640,346772
2026-02-25 23:34:51,15.87,52.27,16.25,53.74,0.375,1.468,SKIP,87,318640,346772
2026-02-25 23:35:51,15.94,52.53,16.28,53.72,0.345,1.191,HEARTBEAT,147649,318640,346772
2026-02-25 23:36:51,15.85,52.87,16.16,53.16,0.31,0.287,SKIP,87,318640,346772
2026-02-25 23:37:51,15.89,53.94,16.07,52.74,0.182,1.194,SKIP,87,318640,346772
2026-02-25 23:38:51,15.89,55.46,15.99,52.38,0.094,3.081,SEND & TRAIN,147073,318640,346772
2026-02-25 23:39:51,15.9,54.38,15.85,53.4,0.044,0.984,SKIP,87,318640,346772
2026-02-25 23:40:51,15.87,54.07,15.79,54.17,0.086,0.104,SKIP,87,318640,346772
2026-02-25 23:41:51,15.87,54.14,15.75,54.84,0.117,0.701,SKIP,86,318640,346772
2026-02-25 23:42:51,15.85,54.23,15.75,55.47,0.107,1.245,SKIP,87,318640,346772
2026-02-25 23:43:51,15.78,55.45,15.75,55.9,0.028,0.448,SKIP,86,318640,346772
2026-02-25 23:44:51,15.74,54.33,15.76,56.23,0.018,1.902,SKIP,87,318640,346772
2026-02-25 23:45:51,15.83,53.36,15.77,56.48,0.054,3.123,SEND & TRAIN,147402,318640,346772
2026-02-25 23:46:51,15.81,53.8,15.83,55.13,0.025,1.335,SKIP,87,318640,346772
2026-02-25 23:47:51,15.79,52.92,15.84,54.08,0.05,1.164,SKIP,86,318640,346772
2026-02-25 23:48:51,15.75,52.71,15.81,53.2,0.059,0.482,SKIP,87,318640,346772
2026-02-25 23:49:52,15.8,55.45,15.75,52.44,0.058,3.009,SEND & TRAIN,147401,318640,346772
2026-02-25 23:50:52,15.89,52.55,15.69,53.32,0.196,0.765,SKIP,86,318640,346772
2026-02-25 23:51:52,15.78,53.41,15.66,54.05,0.117,0.637,SKIP,87,318640,346772
2026-02-25 23:52:52,15.73,52.56,15.66,54.74,0.068,2.185,SKIP,87,318640,346772
2026-02-25 23:53:52,15.69,53.47,15.7,55.43,0.007,1.959,SKIP,87,318640,346772
2026-02-25 23:54:52,15.65,53.77,15.75,55.92,0.099,2.147,SKIP,87,318640,346772
2026-02-25 23:55:52,15.65,56.65,15.79,56.27,0.147,0.388,SKIP,87,318640,346772
2026-02-25 23:56:52,15.61,53.75,15.84,56.51,0.232,2.763,SKIP,86,318640,346772
2026-02-25 23:57:52,15.58,52.81,15.88,56.66,0.296,3.849,SEND & TRAIN,147827,318640,346772
2026-02-25 23:58:52,15.56,52.97,15.79,54.9,0.226,1.93,SKIP,87,318640,346772
2026-02-25 23:59:52,15.53,53.27,15.68,53.55,0.158,0.283,SKIP,87,318640,346772
2026-02-26 00:00:52,15.81,52.69,15.55,52.38,0.251,0.304,SKIP,87,318640,346772
2026-02-26 00:01:52,15.76,52.67,15.39,51.38,0.374,1.295,SKIP,87,318640,346772
2026-02-26 00:02:52,15.71,52.67,15.23,50.8,0.473,1.868,SKIP,87,318640,346772
2026-02-26 00:03:52,15.75,52.54,15.09,50.48,0.661,2.057,SEND & TRAIN,147616,318640,346772
2026-02-26 00:04:52,15.9,55.1,15.24,51.13,0.656,3.964,SEND & TRAIN,147251,318640,346772
2026-02-26 00:05:52,15.83,52.9,17.11,48.53,1.285,4.363,SEND & TRAIN,147008,318640,346772
2026-02-26 00:06:52,15.72,56.89,17.01,50.78,1.297,6.109,SEND & TRAIN,147174,318640,346772
2026-02-26 00:07:53,15.77,52.69,17.02,51.54,1.246,1.148,SEND & TRAIN,147664,318640,346772
2026-02-26 00:08:53,15.88,51.94,16.39,54.55,0.517,2.604,SEND & TRAIN,147337,318640,346772
2026-02-26 00:09:53,15.87,52.25,15.75,55.05,0.119,2.796,SKIP,87,318640,346772
2026-02-26 00:10:53,15.8,53.0,15.33,55.31,0.474,2.313,SKIP,87,318640,346772
2026-02-26 00:11:53,15.71,55.63,14.86,55.53,0.851,0.105,SEND & TRAIN,147401,318640,346772
2026-02-26 00:12:53,15.72,55.75,14.98,55.26,0.733,0.494,SEND & TRAIN,147582,318640,346772
2026-02-26 00:13:53,15.69,52.58,15.45,55.11,0.235,2.527,SKIP,87,318640,346772
2026-02-26 00:14:53,15.72,54.66,15.67,54.98,0.044,0.318,SKIP,86,318640,346772
2026-02-26 00:15:53,15.99,52.73,15.76,55.32,0.232,2.585,SKIP,87,318640,346772
2026-02-26 00:16:53,16.15,51.25,15.94,55.48,0.213,4.226,SEND & TRAIN,147877,318640,346772
2026-02-26 00:17:53,16.59,53.03,16.51,52.49,0.083,0.534,SKIP,87,318640,346772
2026-02-26 00:18:53,16.76,48.83,16.96,49.83,0.201,0.993,SKIP,87,318640,346772
2026-02-26 00:19:54,16.7,53.97,17.21,48.08,0.506,5.891,SEND & TRAIN,147828,318640,346772
2026-02-26 00:20:53,16.63,49.26,16.84,50.43,0.205,1.165,SKIP,87,318640,346772
2026-02-26 00:21:53,16.67,49.21,16.7,51.93,0.024,2.726,SKIP,87,318640,346772
2026-02-26 00:22:53,16.63,50.03,16.83,52.73,0.2,2.706,SKIP,87,318640,346772
2026-02-26 00:23:54,16.58,49.41,16.91,53.59,0.333,4.18,SEND & TRAIN,147907,318640,346772
2026-02-26 00:24:54,16.88,48.63,16.88,51.93,0.004,3.298,SEND & TRAIN,147251,318640,346772
2026-02-26 00:25:54,16.74,57.39,16.99,48.53,0.252,8.858,SEND & TRAIN,147583,318640,346772
2026-02-26 00:26:54,16.77,49.18,16.42,51.66,0.355,2.477,SKIP,87,318640,346772
2026-02-26 00:27:54,16.68,49.39,15.97,54.16,0.711,4.77,SEND & TRAIN,147073,318640,346772
2026-02-26 00:28:54,16.6,50.9,16.61,52.25,0.013,1.344,SKIP,87,318640,346772
2026-02-26 00:29:54,16.69,56.65,17.01,50.53,0.323,6.121,SEND & TRAIN,147402,318640,346772
2026-02-26 00:30:54,16.53,49.82,16.57,53.97,0.042,4.151,SEND & TRAIN,147811,318640,346772
2026-02-26 00:31:54,16.34,50.42,16.46,54.7,0.122,4.282,SEND & TRAIN,147089,318640,346772
2026-02-26 00:32:54,16.25,51.06,16.76,51.81,0.509,0.757,SEND & TRAIN,147089,318640,346772
2026-02-26 00:33:54,16.32,50.65,16.56,49.19,0.235,1.46,SKIP,87,318640,346772
2026-02-26 00:34:55,16.3,50.87,16.2,47.34,0.099,3.529,SEND & TRAIN,147699,318640,346772
2026-02-26 00:35:55,16.85,68.7,15.8,48.01,1.052,20.69,SEND & TRAIN,147250,318640,346772
2026-02-26 00:36:55,16.35,51.03,15.64,59.24,0.713,8.207,SEND & TRAIN,147840,318640,346772
2026-02-26 00:37:55,16.2,51.18,16.38,64.29,0.178,13.107,SEND & TRAIN,147250,318640,346772
2026-02-26 00:38:56,16.27,51.49,17.15,58.58,0.884,7.091,SEND & TRAIN,1057268,318640,346772
2026-02-26 00:39:56,16.2,51.49,16.94,52.28,0.743,0.788,SEND & TRAIN,147174,318640,346772
2026-02-26 00:40:56,16.11,52.35,16.03,49.49,0.083,2.862,SKIP,87,318640,346772
2026-02-26 00:41:56,16.02,52.46,15.71,46.79,0.313,5.666,SEND & TRAIN,147648,318640,346772
2026-02-26 00:42:56,15.96,52.45,15.71,46.15,0.246,6.301,SEND & TRAIN,147008,318640,346772
2026-02-26 00:43:56,15.93,53.87,15.65,48.67,0.286,5.205,SEND & TRAIN,148008,318640,346772
2026-02-26 00:44:56,15.88,53.28,15.59,53.6,0.292,0.317,SKIP,87,318640,346772
2026-02-26 00:45:56,15.8,53.33,15.69,56.17,0.111,2.843,SKIP,87,318640,346772
2026-02-26 00:46:57,15.7,53.42,15.76,57.83,0.065,4.411,SEND & TRAIN,147649,318640,346772
2026-02-26 00:47:57,15.76,53.06,15.71,57.52,0.049,4.468,SEND & TRAIN,147386,318640,346772
2026-02-26 00:48:57,15.79,53.16,15.73,55.61,0.057,2.447,SKIP,87,318640,346772
2026-02-26 00:49:57,15.75,52.94,15.66,54.75,0.092,1.813,SKIP,87,318640,346772
2026-02-26 00:50:57,15.82,52.85,15.58,54.5,0.247,1.643,SKIP,87,318640,346772
2026-02-26 00:51:57,15.88,52.21,15.59,54.11,0.29,1.902,SKIP,87,318640,346772
2026-02-26 00:52:57,15.9,52.11,15.62,53.53,0.276,1.423,SKIP,87,318640,346772
2026-02-26 00:53:57,15.96,51.95,15.61,53.14,0.342,1.188,SKIP,87,318640,346772
2026-02-26 00:54:57,16.0,51.85,15.59,52.96,0.408,1.109,SKIP,87,318640,346772
2026-02-26 00:55:57,16.06,51.73,15.61,52.76,0.455,1.02,SKIP,87,318640,346772
2026-02-26 00:56:57,16.04,55.27,15.64,52.47,0.406,2.806,SKIP,87,318640,346772
2026-02-26 00:57:57,16.05,51.76,15.66,52.22,0.387,0.456,HEARTBEAT,147234,318640,346772
2026-02-26 00:58:57,15.95,52.01,15.93,51.57,0.029,0.444,SKIP,86,318640,346772
2026-02-26 00:59:57,15.99,51.68,16.11,50.98,0.119,0.693,SKIP,87,318640,346772
2026-02-26 01:00:57,15.92,52.35,16.23,50.63,0.307,1.715,SKIP,86,318640,346772
2026-02-26 01:01:57,15.94,51.77,16.38,50.39,0.438,1.381,SKIP,87,318640,346772
2026-02-26 01:02:57,15.86,51.91,16.6,49.84,0.74,2.064,SEND & TRAIN,147648,318640,346772
2026-02-26 01:03:57,15.79,52.35,16.3,50.73,0.507,1.62,SEND & TRAIN,147008,318640,346772
2026-02-26 01:04:57,15.83,52.12,15.75,52.74,0.082,0.629,SKIP,87,318640,346772
2026-02-26 01:05:57,15.82,51.96,15.51,53.88,0.309,1.918,SKIP,86,318640,346772
2026-02-26 01:06:57,15.87,51.75,15.37,54.02,0.496,2.274,SKIP,87,318640,346772
2026-02-26 01:07:57,15.91,52.14,15.09,54.44,0.819,2.302,SEND & TRAIN,147827,318640,346772
2026-02-26 01:08:58,15.99,51.4,15.29,53.78,0.697,2.384,SEND & TRAIN,147664,318640,346772
2026-02-26 01:09:57,16.02,51.07,15.9,51.53,0.128,0.463,SKIP,87,318640,346772
2026-02-26 01:10:58,15.92,52.0,16.19,50.09,0.261,1.915,SKIP,87,318640,346772
2026-02-26 01:11:58,15.92,53.09,16.31,49.77,0.397,3.326,SEND & TRAIN,147073,318640,346772
2026-02-26 01:12:58,15.92,52.81,16.25,51.26,0.325,1.552,SKIP,86,318640,346772
2026-02-26 01:13:58,15.86,53.39,16.42,51.51,0.562,1.879,SEND & TRAIN,147794,318640,346772
2026-02-26 01:14:58,15.78,53.93,16.29,52.21,0.507,1.727,SEND & TRAIN,147665,318640,346772
2026-02-26 01:15:58,15.79,53.15,15.78,54.15,0.012,1.005,SKIP,87,318640,346772
2026-02-26 01:16:58,15.75,52.51,15.46,55.83,0.291,3.321,SEND & TRAIN,147907,318640,346772
2026-02-26 01:17:58,15.74,51.79,15.6,54.43,0.146,2.64,SKIP,87,318640,346772
2026-02-26 01:18:58,15.85,52.04,15.53,53.48,0.319,1.445,SKIP,87,318640,346772
2026-02-26 01:19:58,15.92,52.97,15.22,53.98,0.709,1.011,SEND & TRAIN,147321,318640,346772
2026-02-26 01:20:58,15.92,52.0,15.48,53.75,0.435,1.749,SKIP,87,318640,346772
2026-02-26 01:21:58,15.87,51.9,15.78,52.71,0.087,0.815,SKIP,86,318640,346772
2026-02-26 01:22:58,15.87,51.96,15.88,52.07,0.003,0.105,SKIP,87,318640,346772
2026-02-26 01:23:58,15.84,52.72,15.89,52.23,0.049,0.492,SKIP,87,318640,346772
2026-02-26 01:24:58,15.8,52.47,16.02,52.1,0.218,0.372,SKIP,86,318640,346772
2026-02-26 01:25:58,15.79,52.71,16.21,51.48,0.426,1.229,SKIP,87,318640,346772
2026-02-26 01:26:59,15.77,53.16,16.35,50.91,0.58,2.243,SEND & TRAIN,147827,318640,346772
2026-02-26 01:27:59,15.79,52.93,16.04,52.13,0.255,0.805,SKIP,87,318640,346772
2026-02-26 01:28:58,15.74,53.02,15.87,53.14,0.135,0.116,SKIP,87,318640,346772
2026-02-26 01:29:59,15.83,52.97,15.89,53.24,0.064,0.27,SKIP,87,318640,346772
2026-02-26 01:30:59,15.86,53.27,15.87,53.06,0.007,0.208,SKIP,86,318640,346772
2026-02-26 01:31:59,15.95,53.12,15.73,53.41,0.216,0.295,SKIP,87,318640,346772
2026-02-26 01:32:59,16.1,53.5,15.62,53.92,0.481,0.416,SKIP,87,318640,346772
2026-02-26 01:33:59,16.26,53.22,15.58,54.08,0.679,0.863,SEND & TRAIN,147908,318640,346772
2026-02-26 01:34:59,16.35,52.85,15.95,53.29,0.392,0.438,SKIP,86,318640,346772
2026-02-26 01:35:59,16.27,52.86,16.19,52.58,0.082,0.28,SKIP,87,318640,346772
2026-02-26 01:36:59,16.21,52.7,16.3,52.44,0.089,0.262,SKIP,87,318640,346772
2026-02-26 01:37:59,16.2,52.51,16.45,52.38,0.242,0.133,SKIP,86,318640,346772
2026-02-26 01:38:59,16.2,52.49,16.68,51.79,0.481,0.693,SKIP,87,318640,346772
2026-02-26 01:39:59,16.13,52.43,16.88,51.11,0.749,1.328,SEND & TRAIN,146958,318640,346772
2026-02-26 01:40:59,16.11,52.43,16.53,51.74,0.423,0.686,SKIP,87,318640,346772
2026-02-26 01:41:59,16.04,52.58,16.31,52.57,0.274,0.01,SKIP,87,318640,346772
2026-02-26 01:42:59,16.01,52.57,16.25,52.9,0.248,0.331,SKIP,87,318640,346772
2026-02-26 01:43:59,16.04,52.54,16.23,52.9,0.19,0.359,SKIP,86,318640,346772
2026-02-26 01:44:59,16.06,52.53,16.16,53.05,0.095,0.521,SKIP,87,318640,346772
2026-02-26 01:45:59,16.19,52.76,16.06,53.3,0.128,0.538,SKIP,87,318640,346772
2026-02-26 01:46:59,16.23,52.38,16.0,53.47,0.221,1.088,SKIP,86,318640,346772
2026-02-26 01:47:59,16.06,52.89,15.95,53.54,0.104,0.659,SKIP,87,318640,346772
2026-02-26 01:48:59,15.91,53.07,15.9,53.59,0.013,0.52,SKIP,87,318640,346772
2026-02-26 01:49:59,15.77,53.68,15.85,53.62,0.076,0.065,HEARTBEAT,147907,318640,346772
2026-02-26 01:50:59,15.58,54.29,15.76,53.71,0.183,0.582,SKIP,87,318640,346772
2026-02-26 01:51:59,15.54,54.35,15.71,53.74,0.174,0.611,SKIP,87,318640,346772
2026-02-26 01:52:59,15.46,54.85,15.68,53.71,0.214,1.139,SKIP,87,318640,346772
2026-02-26 01:53:59,15.43,55.26,15.64,53.67,0.212,1.59,SKIP,86,318640,346772
2026-02-26 01:54:59,15.47,54.71,15.59,53.69,0.123,1.021,SKIP,87,318640,346772
2026-02-26 01:55:59,15.35,54.93,15.56,53.71,0.214,1.221,SKIP,87,318640,346772
2026-02-26 01:56:59,15.37,55.01,15.54,53.69,0.165,1.32,SKIP,87,318640,346772
2026-02-26 01:57:59,15.31,54.98,15.51,53.65,0.209,1.325,SKIP,87,318640,346772
2026-02-26 01:58:59,15.15,55.36,15.49,53.64,0.347,1.719,SKIP,87,318640,346772
2026-02-26 02:00:00,15.15,55.21,15.48,53.62,0.323,1.594,HEARTBEAT,147827,318640,346772
2026-02-26 02:01:00,15.19,55.04,15.24,54.54,0.053,0.501,SKIP,87,318640,346772
2026-02-26 02:02:00,15.33,54.74,15.07,55.3,0.256,0.565,SKIP,87,318640,346772
2026-02-26 02:03:00,15.42,54.68,14.99,55.54,0.434,0.857,SKIP,86,318640,346772
2026-02-26 02:04:00,15.53,53.5,14.89,55.68,0.635,2.177,SEND & TRAIN,147235,318640,346772
2026-02-26 02:05:00,15.58,53.84,15.17,54.71,0.414,0.865,SKIP,87,318640,346772
2026-02-26 02:06:00,15.67,54.76,15.35,54.06,0.324,0.698,SKIP,86,318640,346772
2026-02-26 02:07:00,15.7,53.31,15.44,53.92,0.261,0.61,SKIP,87,318640,346772
